id,exclude,type,query,text
3365836310,,50ft_interval,"Huntington Avenue, Trinity Church, John Hancock Building on Right, Series in Snow","50 ft. Intervals, Huntington Avenue, Trinity Church, John Hancock Building on Right, Series in Snow"
3364938707,,50ft_interval,"Huntington Avenue, Trinity Church, John Hancock Building on Right, Series on a Sunny Day","50 ft. Intervals, Huntington Avenue, Trinity Church, John Hancock Building on Right, Series on a Sunny Day"
3365760772,,50ft_interval,"Huntington Avenue, Trinity Church, John Hancock Building on Right, Series on a Sunny Day","50 ft. Intervals, Huntington Avenue, Trinity Church, John Hancock Building on Right, Series on a Sunny Day"
3364938437,,50ft_interval,"Huntington Avenue, Trinity Church, Police Box at Right, Series on a Sunny Day","50 ft. Intervals, Huntington Avenue, Trinity Church, Police Box at Right, Series on a Sunny Day"
3365879760,,50ft_interval,"Newbury Street and Berkeley Street, Intersection","50 ft. Intervals, Newbury Street and Berkeley Street, Intersection"
3365879596,,50ft_interval,"Newbury Street, American flag","50 ft. Intervals, Newbury Street, American flag"
3365057001,,50ft_interval,"Newbury Street, Church of the Covenant","50 ft. Intervals, Newbury Street, Church of the Covenant"
3365879150,,50ft_interval,"Newbury Street, Elizabeth Arden at Left, 10:00 A.M. to 12:00 P.M.","50 ft. Intervals, Newbury Street, Elizabeth Arden at Left, 10:00 A.M. to 12:00 P.M."
3365879468,,50ft_interval,"Newbury Street, F.A.O. Schwarz at Left, 10:00 A.M. to 12:00 P.M.","50 ft. Intervals, Newbury Street, F.A.O. Schwarz at Left, 10:00 A.M. to 12:00 P.M."
3365057205,,50ft_interval,"Newbury Street, Ludwig Furs at left","50 ft. Intervals, Newbury Street, Ludwig Furs at left"
3365879320,,50ft_interval,"Newbury Street, Melting Snow on Sidewalk, 10:00 A.M. to 12:00 P.M.","50 ft. Intervals, Newbury Street, Melting Snow on Sidewalk, 10:00 A.M. to 12:00 P.M."
3365867742,,50ft_interval,"Newbury Street, Parking Lot at left, 10:00 A.M.","50 ft. Intervals, Newbury Street, Parking Lot at left, 10:00 A.M."
3365046231,,50ft_interval,"Newbury Street, Parking Lot at left, 10:00 A.M. to 12:00 P.M.","50 ft. Intervals, Newbury Street, Parking Lot at left, 10:00 A.M. to 12:00 P.M."
3365058069,,50ft_interval,"Newbury Street, Pedestrians Crossing Berkeley Street, 10:00 A.M. to 12:00 P.M.","50 ft. Intervals, Newbury Street, Pedestrians Crossing Berkeley Street, 10:00 A.M. to 12:00 P.M."
3365867524,,50ft_interval,"Newbury Street, Shoe store at left, 10:00 A.M. to 12:00 P.M.","50 ft. Intervals, Newbury Street, Shoe store at left, 10:00 A.M. to 12:00 P.M."
3365878744,,50ft_interval,"Newbury Street, Storefronts at Left with Police Sawhorse at Center, 10:00 A.M. to 12:00 P.M.","50 ft. Intervals, Newbury Street, Storefronts at Left with Police Sawhorse at Center, 10:00 A.M. to 12:00 P.M."
3404700540,,,"Fountain, Paul Revere Ma","Adults and Children Gathered at Fountain, Paul Revere Mall"
3441887170,,subway,,"Advertising and Political Posters, Subway Stop, Summer Street, 10:00 A.M. to 12:00 Noon"
3409720685,,aerial,,"Aerial View from John Hancock Building, 21st Floor through Glass"
3410509870,,aerial,,"Aerial View from John Hancock Building, 28th Floor"
3381964413,,aerial,,"Aerial View from John Hancock Building, Berkeley Street, Surrounding City Blocks, Boston Public Garden in Distance"
3382782446,,aerial,,"Aerial View from John Hancock Building, Berkeley Street, Surrounding City Blocks, Charles River in Distance"
3409694625,,aerial,,"Aerial View from John Hancock Building, Berkley and St, James Streets"
3381979457,,aerial,,"Aerial View from John Hancock Building, Looking Northeast, Boston Common and Public Gardens, St. James Avenue and Arlington Street Church, State House in Background, 3:00 P.M."
3381964161,,aerial,,"Aerial View from John Hancock Building, of New England Mutual building, Charles River, Longfellow Bridge in Background"
3410513914,,aerial,,"Aerial View from John Hancock Building, Trinity Church in Center"
3410517216,,aerial,,"Aerial View from John Hancock Tower, Charles River in Background"
3409716309,,aerial,,"Aerial View from John Hancock Tower, Charles River in Background, Darker Print"
3381965465,,aerial,,"Aerial View from Plane, Looking East, Boylston Street to Intersection with Huntington Avenue, Large Rail Yard, John Hancock Building, Boston Skyline and Harbor in Background"
3382004143,,aerial,,"Aerial View Looking East, Back Bay from Massachusetts Avenue and Commonwealth Avenue, to Public Gardens and Boston Inner Harbor, Logan Airport in Far Distance"
3385112064,,aerial,,"Aerial View Looking North to Boston Common and State House, Charles River and Charlestown in Distance"
3382822136,,aerial,,"Aerial View Looking North, John Hancock Building, Copley Square and Clarendon Street"
3384299035,,aerial,,"Aerial View Looking Northeast, Boston Common and Gardens, Columbus Avenue and Hotel Statler in Foreground, Beacon Hill, Charles River, Science Museum and Tobin Bridge in Distance"
3382004397,,aerial,,"Aerial View Looking Northeast, Boston Common, State House and West End, Longfellow Bridge, Museum of Science and North Station Area, and Somerville Across the Charles River in Distance"
3385112738,,aerial,,"Aerial View Looking Northeast, John Hancock Building, Boston Common, State House, Water in Distance"
3385113032,,aerial,,"Aerial View Looking South, Boylston Street with Bridge over Railroad Tracks, Christian Science Center, Huntington Avenue"
3385111906,,aerial,,"Aerial View Looking South, Copley Square, South End"
3385139400,,aerial,,"Aerial View Looking South, the Fens, Charlesgate and Boylston Street, Museum of Fine Arts in Distance"
3384298455,,aerial,,"Aerial View Looking Southeast, Charles River, Boston Common and Public Gardens, Harbor Islands and Sea, Hatch Shell and Esplanade in Foreground"
3384299183,,aerial,,"Aerial View Looking Southeast, Park Drive, the Fens, Museum of Fine Arts, Huntington Avenue in Distance"
3410389876,,aerial,,"Aerial View of Copley Square from 581 Boylston Street, Third Floor"
3410397394,,aerial,,"Aerial View of Copley Square from 581 Boylston Street, Third Floor"
3409666681,,aerial,,"Aerial View of Copley Square from Liberty Mutual, Eighth Floor"
3410501938,,aerial,,"Aerial View of Copley Square, 21st Floor of John Hancock Building, 9:30-11:30 am"
3410324530,,aerial,,"Aerial View of Copley Square, 3rd Floor Brunswick Hotel"
3409643075,,aerial,,"Aerial View of Copley Square, 3rd Floor, 25 Huntington Avenue, 1:25-1:45 p.m."
3409544867,,aerial,,"Aerial View of Copley Square, 4th Floor Sheraton Plaza Hotel, 12:00 to 12:30 P.M."
3410457340,,aerial,,"Aerial View of Copley Square, 4th Floor, 19-22 Huntington Avenue, 12:45-1:15 P.M."
3410460886,,aerial,,"Aerial View of Copley Square, 5th Floor, 25 Huntington Avenue"
3410366044,,aerial,,"Aerial View of Copley Square, 5th Floor, 543 Boylston Street, 2:35 to 2:45 P.M."
3410448004,,aerial,,"Aerial View of Copley Square, 6th Floor, 19-22 Huntington Avenue, 3:40-3:45 P.M."
3409568925,,aerial,,"Aerial View of Copley Square, 6th Floor, 581 Boylston Street, 2:15 to 2:25 P.M."
3409520101,,aerial,,"Aerial View of Copley Square, 7th Floor Brunswick Hotel, 11:35 to 12:05 P.M."
3410357934,,aerial,,"Aerial View of Copley Square, 7th Floor of Sheraton Plaza Hotel, 12:00 to 12:30 P.M."
3409584085,,aerial,,"Aerial View of Copley Square, 8th Floor, 581 Boylston Street, 2:00 to 2:10 P.M."
3410363488,,aerial,,"Aerial View of Copley Square, 8th Floor, 581 Boylston Street, 2:00 to 2:30 P.M."
3409723621,,aerial,,"Aerial View of Copley Square, Boston Public Library on Left with Courtyard Viewable"
3410336270,,aerial,,"Aerial View of Copley Square, Center of Roof of Boston Public Library 12:00 to 12:30 P.M."
3410315132,,aerial,,"Aerial View of Copley Square, From Brunswick Hotel, 11:35 A.M. to 12:05 P.M."
3409508227,,aerial,,"Aerial View of Copley Square, from Brunswick Hotel, 11:35 to 12:05 noon"
3410482696,,aerial,,"Aerial View of Copley Square, from John Hancock Building, St. James on Berkley Street"
3410333258,,aerial,,"Aerial View of Copley Square, Left Corner of Roof of Boston Public Library 12:00 to 12:05 P.M."
3409688735,,aerial,,"Aerial View of Copley Square, Nighttime, 26th Floor of John Hancock Building, 9:30-10:30 pm"
3409662313,,aerial,,"Aerial View of Copley Square, Old South Church"
3409605561,,aerial,,"Aerial View of Copley Square, Old South Church Tower"
3409609077,,aerial,,"Aerial View of Copley Square, Old South Church Tower, John Hancock Building on Right, 3:40-3:45 P.M."
3410383068,,aerial,,"Aerial View of Copley Square, with Boston Public Library on Right, 6th Floor, 581 Boylston Street, 2:15 to 2:25 P.M."
3381881353,,aerial,,Aerial view of Washington Street from Globe Building
3381979227,,aerial,,"Aerial View, Back Bay, Copley Square, Looking Southwest, Commonwealth Avenue, Charles River"
3384298333,,aerial,,"Aerial View, Boston, South Boston, Before Turnpike, Chinatown/Theater District"
3382796488,,aerial,,"Aerial View, Boylston Street, Massachusetts Avenue, Back Bay, Part of Mary Baker Eddy Library, Charles River with Boats, Cambridge and MIT in Distance"
3382003429,,aerial,,"Aerial View, Christian Science Center and South End, Back Bay, Massachusetts Avenue to Charles River, Symphony Hall in Foreground"
3382783006,,aerial,,"Aerial View, Copley Square East, City Streets, Large Traffic Triangle, Trinity Church, New England Mutual, John Hancock Building, Edge of Boston Public Gardens at Top of Photograph"
3381979017,,aerial,,"Aerial View, Looking Northwest at Park Square and Hotel Statler, Boston Public Gardens, Charles River, Longfellow Bridge"
3382782668,,aerial,,"Aerial View, Park Square, Rooftops, Parking Lots, Hotel Statler, Charles River in Distance"
3385112876,,aerial,,"Aerial View, the Fens and Park Drive, Emmanuel and Simmons Colleges, Fields and Parking Lots, Charles River and Boston in Distance"
3421452920,,,,"Advertising Posters for Mayor's Charity Field Day, Mounted on Top of Information Center, Boston Common"
3404636616,,,,"Air Express Sign, Logan Airport, 1:00 P.M. to 3:00 P.M."
3423425383,,,,"Albany Street, Cooper Tires"
3424478352,,,,"Ambulance Lane Keep Out Sign, Albany Street"
3423510243,,,,"Amusement Center, Night, Scollay Square"
3424233474,,,,"Atlantic Avenue, Billboard and Posters on Brick Building"
3424233314,,,,"Auburn Street, Riverside Gardens Bar"
3404700184,,,,"Baby Strollers, People Sitting on Benches, Paul Revere Mall"
3446035846,,,,"Bachrach Display Case, Boylston Street, Copley Square"
3446030730,,,,"Bachrach Display Case, Copley Square"
3384499783,,,"Beacon Hill (Backside), Launder Land Laundry at Corner of Garden and Revere Streets, Several Signs and Bags in Window","Beacon Hill (Backside), Launder Land Laundry at Corner of Garden and Revere Streets, Several Signs and Bags in Window"
3384499565,,,"Beacon Hill, 'Beacon Chambers' Myrtle Street, Sidewalk with Three Elderly Gentlemen with Hats and Canes, Two seated between Bases of Two Columns, Pilgrim Laundry Next Door","Beacon Hill, 'Beacon Chambers' Myrtle Street, Sidewalk with Three Elderly Gentlemen with Hats and Canes, Two seated between Bases of Two Columns, Pilgrim Laundry Next Door"
3384372107,,,"Beacon Hill, 10 Louisburg Square, Doorway with Side and Transom Lights, Decorative Crown Above Door and Flat Columns, Granite Steps with Iron Railings, Parts of Brick Row Houses","Beacon Hill, 10 Louisburg Square, Doorway with Side and Transom Lights, Decorative Crown Above Door and Flat Columns, Granite Steps with Iron Railings, Parts of Brick Row Houses"
3385312956,,,"Beacon Hill, 20 Somerset Street toward Cambridge Street Across from New Courthouse (Suffolk County Courthouse)","Beacon Hill, 20 Somerset Street toward Cambridge Street Across from New Courthouse (Suffolk County Courthouse)"
3385173224,,,"Beacon Hill, 47 Pinckney Street, Steps to Federal, Recessed, Arched Doorway, Brick House, Window and Basement Window, Stone Foundation, Brick Sidewalk, Part of Driveway","Beacon Hill, 47 Pinckney Street, Steps to Federal, Recessed, Arched Doorway, Brick House, Window and Basement Window, Stone Foundation, Brick Sidewalk, Part of Driveway"
3385172866,,,"Beacon Hill, 75 Pinckney Street, Front Door with Fanlight and Side Lights, Parts of Two Row Houses, Windows, Some Shutters","Beacon Hill, 75 Pinckney Street, Front Door with Fanlight and Side Lights, Parts of Two Row Houses, Windows, Some Shutters"
3384326095,,aerial,,"Beacon Hill, Aerial View from 92 Mt. Vernon Street, Looking Down into Alley, Acorn Street, through Tree Branches"
3385140548,,aerial,,"Beacon Hill, Aerial View from 92 Mt. Vernon Street, Looking Down on Louisburg Square, 11:00 A.M."
3384325885,,aerial,,"Beacon Hill, Aerial View from 92 Mt. Vernon Street, Rooftops Through Tree Branches"
3385139784,,aerial,,"Beacon Hill, Aerial View Looking South from Massachusetts General Hospital, Fruit Street, John Hancock Building at Center in Distance, 2:30 P.M."
3384325365,,aerial,,"Beacon Hill, Aerial View Looking South from Massachusetts General Hospital, Fruit Street, State House Dome at Far Left, 2:45 P.M."
3384343747,,aerial,,"Beacon Hill, Aerial View Looking Southwest from 14th Floor Parapet of Suffolk County Courthouse, North End of Massachusetts State House"
3385139944,,aerial,,"Beacon Hill, Aerial View Looking West from Suffolk County Courthouse, Cambridge Street, Roadway on Longfellow Bridge, Charles River in Distance"
3385418380,,aerial,,"Beacon Hill, Aerial View Looking West over Charles Street Jail, Longfellow Bridge, Charles River Basin, Harvard Bridge in Distance"
3384343549,,aerial,,"Beacon Hill, Aerial View Looking West to Charles River from 14th Floor of Suffolk County Courthouse, 1:00 P.M."
3384344373,,aerial,,"Beacon Hill, Aerial View Looking West, Brick Five-story Row Houses, North Side of Mt. Vernon Street, Charles River and Harvard Bridge in Distance"
3385158122,,aerial,,"Beacon Hill, Aerial View of Cambridge Street from Roof of Bowdoin Square Garage, Billboards and Brown Forman Sign on Rooftops, with Charles River in Distance, 12:00 P.M."
3384326495,,aerial,,"Beacon Hill, Aerial View Toward Charles River, 131 Cambridge Street, Old West Church, Red Brick, Tower and Cupola in Foreground"
3384402453,,aerial,,"Beacon Hill, Aerial View, Charles Street, Storefronts, Brick Buildings, Parked Cars, Tips of John Hancock Building and Charles Street Meeting House in Distance, 10:00 A.M."
3384402747,,aerial,,"Beacon Hill, Aerial View, Charles Street, Storefronts, Brick Buildings, Parked Cars, Tips of John Hancock Building and Charles Street Meeting House in Distance, 10:00 A.M."
3384402939,,,"Beacon Hill, 85 Mt. Vernon Street, Cobblestone Driveway, Stone Walls, Brick Sidewalks, Cast Iron and Granite Gate in Front of Setback Brick Rowhouse","Beacon Hill, 85 Mt. Vernon Street, Cobblestone Driveway, Stone Walls, Brick Sidewalks, Cast Iron and Granite Gate in Front of Setback Brick Rowhouse"
3384428033,,,"Beacon Hill, Anderson Street at Revere Street, Facing North, Cars Parked, Copper Bay Windows on Multistory Brick Buildings","Beacon Hill, Anderson Street at Revere Street, Facing North, Cars Parked, Copper Bay Windows on Multistory Brick Buildings"
3384344221,,,"Beacon Hill, Backyard at 10 Walnut Street, Trees and Back of Brick Row Houses","Beacon Hill, Backyard at 10 Walnut Street, Trees and Back of Brick Row Houses"
3384402321,,,"Beacon Hill, Basket Shop in Wood Frame Building at Corner of Charles and Chestnut Streets","Beacon Hill, Basket Shop in Wood Frame Building at Corner of Charles and Chestnut Streets"
3384423897,,,"Beacon Hill, Beacon Street, Stone Doorway, Close-up, Wooden Door with Large Ornamental Metal Hinges, Pair of Large Lion Head Door Knockers","Beacon Hill, Beacon Street, Stone Doorway, Close-up, Wooden Door with Large Ornamental Metal Hinges, Pair of Large Lion Head Door Knockers"
3384500163,,,"Beacon Hill, Bowdoin Street from Derne Street Corner, Earle Hotel across Street, Parked Cars","Beacon Hill, Bowdoin Street from Derne Street Corner, Earle Hotel across Street, Parked Cars"
3384357905,,,"Beacon Hill, Bowdoin Street, Brick Row Houses, Decorative Iron Railings, Stone Stairways Leading to Doorways","Beacon Hill, Bowdoin Street, Brick Row Houses, Decorative Iron Railings, Stone Stairways Leading to Doorways"
