id,exclude,type,query,text,query_result,heading,format0,lat0,lng0,format1,lat1,lng1,format2,lat2,lng2,format3,lat3,lng3,format4,lat4,lng4
3364848803,,50ft_interval,"Dartmouth Street, Brick Sidewalk and Parked Cars, 10:00 A.M.","50 ft. Intervals, Dartmouth Street, Brick Sidewalk and Parked Cars, 10:00 A.M.",0,,,,,,,,,,,,,,,,
3364822047,,50ft_interval,"Dartmouth Street, Facing Corner of Dartmouth and Newbury Streets, Bryant & Stratton School, 9:50 A.M.","50 ft. Intervals, Dartmouth Street, Facing Corner of Dartmouth and Newbury Streets, Bryant & Stratton School, 9:50 A.M.",0,,,,,,,,,,,,,,,,
3365671948,,50ft_interval,"Dartmouth Street, Facing South, Sidewalk view with Old South Church in Background","50 ft. Intervals, Dartmouth Street, Facing South, Sidewalk view with Old South Church in Background",0,,,,,,,,,,,,,,,,
3365644288,,50ft_interval,"Dartmouth Street, Old South Church, Northeast Side, Boston Public Library in Background, 9:25 A.M.","50 ft. Intervals, Dartmouth Street, Old South Church, Northeast Side, Boston Public Library in Background, 9:25 A.M.",0,,,,,,,,,,,,,,,,
3364823237,,50ft_interval,"Dartmouth Street, Old South Church, Northeast Side, Boston Public Library in Background, 9:35 A.M.","50 ft. Intervals, Dartmouth Street, Old South Church, Northeast Side, Boston Public Library in Background, 9:35 A.M.",0,,,,,,,,,,,,,,,,
3364822163,,50ft_interval,"Dartmouth Street, Parked Cars, 10:30 to 11:00 A.M.","50 ft. Intervals, Dartmouth Street, Parked Cars, 10:30 to 11:00 A.M.",0,,,,,,,,,,,,,,,,
3365643592,,50ft_interval,"Dartmouth Street, S.S. Pierce Co. Grocers, Man at Car Door in Foreground, 10:30 to 11:00 A.M.","50 ft. Intervals, Dartmouth Street, S.S. Pierce Co. Grocers, Man at Car Door in Foreground, 10:30 to 11:00 A.M.",0,,,,,,,,,,,,,,,,
3365670404,,50ft_interval,"Dartmouth Street, Sidewalk view with Old South Church in Background, 9:55 A.M.","50 ft. Intervals, Dartmouth Street, Sidewalk view with Old South Church in Background, 9:55 A.M.",0,,,,,,,,,,,,,,,,
3364822543,,50ft_interval,"Dartmouth Street, Taxi Stand in front of Sheraton Plaza, 10:30 to 11:00 A.M.","50 ft. Intervals, Dartmouth Street, Taxi Stand in front of Sheraton Plaza, 10:30 to 11:00 A.M.",0,,,,,,,,,,,,,,,,
3365761694,,50ft_interval,"Huntington Avenue, Facing Northeast, Copley Hotel, Series in Snow","50 ft. Intervals, Huntington Avenue, Facing Northeast, Copley Hotel, Series in Snow",0,,,,,,,,,,,,,,,,
3364866027,,50ft_interval,"Huntington Avenue, Facing Northeast, Copley Hotel, Series on a Sunny Day, 1:00 P.M. to 2:30 P.M.","50 ft. Intervals, Huntington Avenue, Facing Northeast, Copley Hotel, Series on a Sunny Day, 1:00 P.M. to 2:30 P.M.",0,,,,,,,,,,,,,,,,
3365761174,,50ft_interval,"Huntington Avenue, Facing Northeast, John Hancock Building in Background, Series in Snow, 1:00 P.M. to 2:30 P.M.","50 ft. Intervals, Huntington Avenue, Facing Northeast, John Hancock Building in Background, Series in Snow, 1:00 P.M. to 2:30 P.M.",0,,,,,,,,,,,,,,,,
3365671348,,50ft_interval,"Huntington Avenue, Facing Northeast, John Hancock Building in Background, Series on a Sunny Day, 1:00 P.M. to 2:30 P.M.","50 ft. Intervals, Huntington Avenue, Facing Northeast, John Hancock Building in Background, Series on a Sunny Day, 1:00 P.M. to 2:30 P.M.",0,,,,,,,,,,,,,,,,
3365671510,,50ft_interval,"Huntington Avenue, Facing Northeast, John Hancock Building in Background, Series on a Sunny Day, 1:00 P.M. to 2:30 P.M.","50 ft. Intervals, Huntington Avenue, Facing Northeast, John Hancock Building in Background, Series on a Sunny Day, 1:00 P.M. to 2:30 P.M.",0,,,,,,,,,,,,,,,,
3365795426,,50ft_interval,"Huntington Avenue, Facing Northeast, Storyville Bar, Trinity Church in Background, Series in Snow","50 ft. Intervals, Huntington Avenue, Facing Northeast, Storyville Bar, Trinity Church in Background, Series in Snow",0,,,,,,,,,,,,,,,,
3364866181,,50ft_interval,"Huntington Avenue, Facing Northeast, Storyville Bar, Trinity Church in Background, Series on a Sunny Day, 1:00 P.M. to 2:30 P.M.","50 ft. Intervals, Huntington Avenue, Facing Northeast, Storyville Bar, Trinity Church in Background, Series on a Sunny Day, 1:00 P.M. to 2:30 P.M.",0,,,,,,,,,,,,,,,,
3365795886,,50ft_interval,"Huntington Avenue, Facing Trinity Church and Copley Square, Nettle Equipment Co. at Left, Series in Snow","50 ft. Intervals, Huntington Avenue, Facing Trinity Church and Copley Square, Nettle Equipment Co. at Left, Series in Snow",0,,,,,,,,,,,,,,,,
3365688766,,50ft_interval,"Huntington Avenue, Facing Trinity Church and Copley Square, Nettle Equipment Co. at Left, Series on a Sunny Day, 1:00 P.M. to 2:30 P.M.","50 ft. Intervals, Huntington Avenue, Facing Trinity Church and Copley Square, Nettle Equipment Co. at Left, Series on a Sunny Day, 1:00 P.M. to 2:30 P.M.",0,,,,,,,,,,,,,,,,
3364973271,,50ft_interval,"Huntington Avenue, Facing Trinity Church and Copley Square, Series in Snow","50 ft. Intervals, Huntington Avenue, Facing Trinity Church and Copley Square, Series in Snow",1,,"206 Clarendon St, Boston, MA 02116, USA",42.3499893,-71.0754961,,,,,,,,,,,,
3364973441,,50ft_interval,"Huntington Avenue, Facing Trinity Church and Copley Square, Series in Snow","50 ft. Intervals, Huntington Avenue, Facing Trinity Church and Copley Square, Series in Snow",1,,"206 Clarendon St, Boston, MA 02116, USA",42.3499893,-71.0754961,,,,,,,,,,,,
3364973751,,50ft_interval,"Huntington Avenue, Facing Trinity Church and Copley Square, Series in Snow","50 ft. Intervals, Huntington Avenue, Facing Trinity Church and Copley Square, Series in Snow",1,,"206 Clarendon St, Boston, MA 02116, USA",42.3499893,-71.0754961,,,,,,,,,,,,
3364866469,,50ft_interval,"Huntington Avenue, Facing Trinity Church and Copley Square, Series on a Sunny Day, 1:00 P.M. to 2:30 P.M.","50 ft. Intervals, Huntington Avenue, Facing Trinity Church and Copley Square, Series on a Sunny Day, 1:00 P.M. to 2:30 P.M.",0,,,,,,,,,,,,,,,,
3365688500,,50ft_interval,"Huntington Avenue, Facing Trinity Church and Copley Square, Series on a Sunny Day, 1:00 P.M. to 2:30 P.M.","50 ft. Intervals, Huntington Avenue, Facing Trinity Church and Copley Square, Series on a Sunny Day, 1:00 P.M. to 2:30 P.M.",0,,,,,,,,,,,,,,,,
3365688878,,50ft_interval,"Huntington Avenue, Facing Trinity Church and Copley Square, Series on a Sunny Day, 1:00 P.M. to 2:30 P.M., Right Side of Street in Shadow","50 ft. Intervals, Huntington Avenue, Facing Trinity Church and Copley Square, Series on a Sunny Day, 1:00 P.M. to 2:30 P.M., Right Side of Street in Shadow",0,,,,,,,,,,,,,,,,
3365796750,,50ft_interval,"Huntington Avenue, Trinity Church, Empty Police Box at Right, Series in Snow","50 ft. Intervals, Huntington Avenue, Trinity Church, Empty Police Box at Right, Series in Snow",0,,,,,,,,,,,,,,,,
3365014157,,50ft_interval,"Huntington Avenue, Trinity Church, John Hancock Building on Right, Series in Snow","50 ft. Intervals, Huntington Avenue, Trinity Church, John Hancock Building on Right, Series in Snow",0,,,,,,,,,,,,,,,,
3365836310,,50ft_interval,"Huntington Avenue, Trinity Church, John Hancock Building on Right, Series in Snow","50 ft. Intervals, Huntington Avenue, Trinity Church, John Hancock Building on Right, Series in Snow",0,,,,,,,,,,,,,,,,
3364938707,,50ft_interval,"Huntington Avenue, Trinity Church, John Hancock Building on Right, Series on a Sunny Day","50 ft. Intervals, Huntington Avenue, Trinity Church, John Hancock Building on Right, Series on a Sunny Day",0,,,,,,,,,,,,,,,,
3365760772,,50ft_interval,"Huntington Avenue, Trinity Church, John Hancock Building on Right, Series on a Sunny Day","50 ft. Intervals, Huntington Avenue, Trinity Church, John Hancock Building on Right, Series on a Sunny Day",0,,,,,,,,,,,,,,,,
3364938437,,50ft_interval,"Huntington Avenue, Trinity Church, Police Box at Right, Series on a Sunny Day","50 ft. Intervals, Huntington Avenue, Trinity Church, Police Box at Right, Series on a Sunny Day",0,,,,,,,,,,,,,,,,
3365879760,,50ft_interval,"Newbury Street and Berkeley Street, Intersection","50 ft. Intervals, Newbury Street and Berkeley Street, Intersection",1,,"Newbury St & Berkeley St, Boston, MA 02116, USA",42.3520448,-71.0734495,,,,,,,,,,,,
3365879596,,50ft_interval,"Newbury Street, American flag","50 ft. Intervals, Newbury Street, American flag",1,,"443 Webster St, Rockland, MA 02370, USA",42.136423,-70.902042,,,,,,,,,,,,
3365057001,,50ft_interval,"Newbury Street, Church of the Covenant","50 ft. Intervals, Newbury Street, Church of the Covenant",1,,"67 Newbury St, Boston, MA 02116, USA",42.3521193,-71.0739954,,,,,,,,,,,,
3365879150,,50ft_interval,"Newbury Street, Elizabeth Arden at Left, 10:00 A.M. to 12:00 P.M.","50 ft. Intervals, Newbury Street, Elizabeth Arden at Left, 10:00 A.M. to 12:00 P.M.",0,,,,,,,,,,,,,,,,
3365879468,,50ft_interval,"Newbury Street, F.A.O. Schwarz at Left, 10:00 A.M. to 12:00 P.M.","50 ft. Intervals, Newbury Street, F.A.O. Schwarz at Left, 10:00 A.M. to 12:00 P.M.",0,,,,,,,,,,,,,,,,
3365057205,,50ft_interval,"Newbury Street, Ludwig Furs at left","50 ft. Intervals, Newbury Street, Ludwig Furs at left",0,,,,,,,,,,,,,,,,
3365879320,,50ft_interval,"Newbury Street, Melting Snow on Sidewalk, 10:00 A.M. to 12:00 P.M.","50 ft. Intervals, Newbury Street, Melting Snow on Sidewalk, 10:00 A.M. to 12:00 P.M.",0,,,,,,,,,,,,,,,,
3365867742,,50ft_interval,"Newbury Street, Parking Lot at left, 10:00 A.M.","50 ft. Intervals, Newbury Street, Parking Lot at left, 10:00 A.M.",1,,"425 Newbury St, Boston, MA 02115, USA",42.3482066,-71.0903733,,,,,,,,,,,,
3365046231,,50ft_interval,"Newbury Street, Parking Lot at left, 10:00 A.M. to 12:00 P.M.","50 ft. Intervals, Newbury Street, Parking Lot at left, 10:00 A.M. to 12:00 P.M.",0,,,,,,,,,,,,,,,,
3365058069,,50ft_interval,"Newbury Street, Pedestrians Crossing Berkeley Street, 10:00 A.M. to 12:00 P.M.","50 ft. Intervals, Newbury Street, Pedestrians Crossing Berkeley Street, 10:00 A.M. to 12:00 P.M.",0,,,,,,,,,,,,,,,,
3365867524,,50ft_interval,"Newbury Street, Shoe store at left, 10:00 A.M. to 12:00 P.M.","50 ft. Intervals, Newbury Street, Shoe store at left, 10:00 A.M. to 12:00 P.M.",0,,,,,,,,,,,,,,,,
3365878744,,50ft_interval,"Newbury Street, Storefronts at Left with Police Sawhorse at Center, 10:00 A.M. to 12:00 P.M.","50 ft. Intervals, Newbury Street, Storefronts at Left with Police Sawhorse at Center, 10:00 A.M. to 12:00 P.M.",0,,,,,,,,,,,,,,,,
3404700540,,,"Fountain, Paul Revere Ma","Adults and Children Gathered at Fountain, Paul Revere Mall",1,,"Paul Revere Mall, Freedom Trail, Boston, MA 02113, USA",42.3658531,-71.0535839,"Salem St, Boston, MA 02113, USA",42.3655724,-71.053252,,,,,,,,,
3441887170,,subway,,"Advertising and Political Posters, Subway Stop, Summer Street, 10:00 A.M. to 12:00 Noon",0,,,,,,,,,,,,,,,,
3409720685,,aerial,,"Aerial View from John Hancock Building, 21st Floor through Glass",0,,,,,,,,,,,,,,,,
3410509870,,aerial,,"Aerial View from John Hancock Building, 28th Floor",0,,,,,,,,,,,,,,,,
3381964413,,aerial,,"Aerial View from John Hancock Building, Berkeley Street, Surrounding City Blocks, Boston Public Garden in Distance",0,,,,,,,,,,,,,,,,
3382782446,,aerial,,"Aerial View from John Hancock Building, Berkeley Street, Surrounding City Blocks, Charles River in Distance",0,,,,,,,,,,,,,,,,
3409694625,,aerial,,"Aerial View from John Hancock Building, Berkley and St, James Streets",0,,,,,,,,,,,,,,,,
3381979457,,aerial,,"Aerial View from John Hancock Building, Looking Northeast, Boston Common and Public Gardens, St. James Avenue and Arlington Street Church, State House in Background, 3:00 P.M.",0,,,,,,,,,,,,,,,,
3381964161,,aerial,,"Aerial View from John Hancock Building, of New England Mutual building, Charles River, Longfellow Bridge in Background",0,,,,,,,,,,,,,,,,
3410513914,,aerial,,"Aerial View from John Hancock Building, Trinity Church in Center",0,,,,,,,,,,,,,,,,
3410517216,,aerial,,"Aerial View from John Hancock Tower, Charles River in Background",0,,,,,,,,,,,,,,,,
3409716309,,aerial,,"Aerial View from John Hancock Tower, Charles River in Background, Darker Print",0,,,,,,,,,,,,,,,,
3381965465,,aerial,,"Aerial View from Plane, Looking East, Boylston Street to Intersection with Huntington Avenue, Large Rail Yard, John Hancock Building, Boston Skyline and Harbor in Background",0,,,,,,,,,,,,,,,,
3382004143,,aerial,,"Aerial View Looking East, Back Bay from Massachusetts Avenue and Commonwealth Avenue, to Public Gardens and Boston Inner Harbor, Logan Airport in Far Distance",0,,,,,,,,,,,,,,,,
3385112064,,aerial,,"Aerial View Looking North to Boston Common and State House, Charles River and Charlestown in Distance",0,,,,,,,,,,,,,,,,
3382822136,,aerial,,"Aerial View Looking North, John Hancock Building, Copley Square and Clarendon Street",0,,,,,,,,,,,,,,,,
3384299035,,aerial,,"Aerial View Looking Northeast, Boston Common and Gardens, Columbus Avenue and Hotel Statler in Foreground, Beacon Hill, Charles River, Science Museum and Tobin Bridge in Distance",0,,,,,,,,,,,,,,,,
3382004397,,aerial,,"Aerial View Looking Northeast, Boston Common, State House and West End, Longfellow Bridge, Museum of Science and North Station Area, and Somerville Across the Charles River in Distance",0,,,,,,,,,,,,,,,,
3385112738,,aerial,,"Aerial View Looking Northeast, John Hancock Building, Boston Common, State House, Water in Distance",0,,,,,,,,,,,,,,,,
3385113032,,aerial,,"Aerial View Looking South, Boylston Street with Bridge over Railroad Tracks, Christian Science Center, Huntington Avenue",0,,,,,,,,,,,,,,,,
3385111906,,aerial,,"Aerial View Looking South, Copley Square, South End",0,,,,,,,,,,,,,,,,
3385139400,,aerial,,"Aerial View Looking South, the Fens, Charlesgate and Boylston Street, Museum of Fine Arts in Distance",0,,,,,,,,,,,,,,,,
3384298455,,aerial,,"Aerial View Looking Southeast, Charles River, Boston Common and Public Gardens, Harbor Islands and Sea, Hatch Shell and Esplanade in Foreground",0,,,,,,,,,,,,,,,,
3384299183,,aerial,,"Aerial View Looking Southeast, Park Drive, the Fens, Museum of Fine Arts, Huntington Avenue in Distance",0,,,,,,,,,,,,,,,,
3410389876,,aerial,,"Aerial View of Copley Square from 581 Boylston Street, Third Floor",0,,,,,,,,,,,,,,,,
3410397394,,aerial,,"Aerial View of Copley Square from 581 Boylston Street, Third Floor",0,,,,,,,,,,,,,,,,
3409666681,,aerial,,"Aerial View of Copley Square from Liberty Mutual, Eighth Floor",0,,,,,,,,,,,,,,,,
3410501938,,aerial,,"Aerial View of Copley Square, 21st Floor of John Hancock Building, 9:30-11:30 am",0,,,,,,,,,,,,,,,,
3410324530,,aerial,,"Aerial View of Copley Square, 3rd Floor Brunswick Hotel",0,,,,,,,,,,,,,,,,
3409643075,,aerial,,"Aerial View of Copley Square, 3rd Floor, 25 Huntington Avenue, 1:25-1:45 p.m.",0,,,,,,,,,,,,,,,,
3409544867,,aerial,,"Aerial View of Copley Square, 4th Floor Sheraton Plaza Hotel, 12:00 to 12:30 P.M.",0,,,,,,,,,,,,,,,,
3410457340,,aerial,,"Aerial View of Copley Square, 4th Floor, 19-22 Huntington Avenue, 12:45-1:15 P.M.",0,,,,,,,,,,,,,,,,
3410460886,,aerial,,"Aerial View of Copley Square, 5th Floor, 25 Huntington Avenue",0,,,,,,,,,,,,,,,,
3410366044,,aerial,,"Aerial View of Copley Square, 5th Floor, 543 Boylston Street, 2:35 to 2:45 P.M.",0,,,,,,,,,,,,,,,,
3410448004,,aerial,,"Aerial View of Copley Square, 6th Floor, 19-22 Huntington Avenue, 3:40-3:45 P.M.",0,,,,,,,,,,,,,,,,
3409568925,,aerial,,"Aerial View of Copley Square, 6th Floor, 581 Boylston Street, 2:15 to 2:25 P.M.",0,,,,,,,,,,,,,,,,
3409520101,,aerial,,"Aerial View of Copley Square, 7th Floor Brunswick Hotel, 11:35 to 12:05 P.M.",0,,,,,,,,,,,,,,,,
3410357934,,aerial,,"Aerial View of Copley Square, 7th Floor of Sheraton Plaza Hotel, 12:00 to 12:30 P.M.",0,,,,,,,,,,,,,,,,
3409584085,,aerial,,"Aerial View of Copley Square, 8th Floor, 581 Boylston Street, 2:00 to 2:10 P.M.",0,,,,,,,,,,,,,,,,
3410363488,,aerial,,"Aerial View of Copley Square, 8th Floor, 581 Boylston Street, 2:00 to 2:30 P.M.",0,,,,,,,,,,,,,,,,
3409723621,,aerial,,"Aerial View of Copley Square, Boston Public Library on Left with Courtyard Viewable",0,,,,,,,,,,,,,,,,
3410336270,,aerial,,"Aerial View of Copley Square, Center of Roof of Boston Public Library 12:00 to 12:30 P.M.",0,,,,,,,,,,,,,,,,
3410315132,,aerial,,"Aerial View of Copley Square, From Brunswick Hotel, 11:35 A.M. to 12:05 P.M.",0,,,,,,,,,,,,,,,,
3409508227,,aerial,,"Aerial View of Copley Square, from Brunswick Hotel, 11:35 to 12:05 noon",0,,,,,,,,,,,,,,,,
3410482696,,aerial,,"Aerial View of Copley Square, from John Hancock Building, St. James on Berkley Street",0,,,,,,,,,,,,,,,,
3410333258,,aerial,,"Aerial View of Copley Square, Left Corner of Roof of Boston Public Library 12:00 to 12:05 P.M.",0,,,,,,,,,,,,,,,,
3409688735,,aerial,,"Aerial View of Copley Square, Nighttime, 26th Floor of John Hancock Building, 9:30-10:30 pm",0,,,,,,,,,,,,,,,,
3409662313,,aerial,,"Aerial View of Copley Square, Old South Church",0,,,,,,,,,,,,,,,,
3409605561,,aerial,,"Aerial View of Copley Square, Old South Church Tower",0,,,,,,,,,,,,,,,,
3409609077,,aerial,,"Aerial View of Copley Square, Old South Church Tower, John Hancock Building on Right, 3:40-3:45 P.M.",0,,,,,,,,,,,,,,,,
3410383068,,aerial,,"Aerial View of Copley Square, with Boston Public Library on Right, 6th Floor, 581 Boylston Street, 2:15 to 2:25 P.M.",0,,,,,,,,,,,,,,,,
3381881353,,aerial,,Aerial view of Washington Street from Globe Building,0,,,,,,,,,,,,,,,,
3381979227,,aerial,,"Aerial View, Back Bay, Copley Square, Looking Southwest, Commonwealth Avenue, Charles River",0,,,,,,,,,,,,,,,,
3384298333,,aerial,,"Aerial View, Boston, South Boston, Before Turnpike, Chinatown/Theater District",0,,,,,,,,,,,,,,,,
3382796488,,aerial,,"Aerial View, Boylston Street, Massachusetts Avenue, Back Bay, Part of Mary Baker Eddy Library, Charles River with Boats, Cambridge and MIT in Distance",0,,,,,,,,,,,,,,,,
3382003429,,aerial,,"Aerial View, Christian Science Center and South End, Back Bay, Massachusetts Avenue to Charles River, Symphony Hall in Foreground",0,,,,,,,,,,,,,,,,
3382783006,,aerial,,"Aerial View, Copley Square East, City Streets, Large Traffic Triangle, Trinity Church, New England Mutual, John Hancock Building, Edge of Boston Public Gardens at Top of Photograph",0,,,,,,,,,,,,,,,,
3381979017,,aerial,,"Aerial View, Looking Northwest at Park Square and Hotel Statler, Boston Public Gardens, Charles River, Longfellow Bridge",0,,,,,,,,,,,,,,,,
